"Rep Date
تاريخ الحادث","
Rep Year
 سنة الحادث
","No of accidents
 عدد الحوادث","No of Injured 
عدد الاصابات"
2016-08-07 00:00:00,2016,1,0
2016-08-07 00:00:00,2016,1,0
2016-08-07 00:00:00,2016,2,0
2016-08-07 00:00:00,2016,5,0
2016-08-07 00:00:00,2016,6,0
2016-08-07 00:00:00,2016,3,0
2016-08-07 00:00:00,2016,4,0
2016-08-07 00:00:00,2016,7,0
2016-08-07 00:00:00,2016,9,0
2016-08-07 00:00:00,2016,10,0
2016-08-07 00:00:00,2016,11,0
2016-08-07 00:00:00,2016,25,0
2016-08-08 00:00:00,2016,1,0
2016-08-08 00:00:00,2016,1,0
2016-08-08 00:00:00,2016,2,0
2016-08-08 00:00:00,2016,1,0
2016-08-08 00:00:00,2016,3,0
2016-08-08 00:00:00,2016,8,0
2016-08-08 00:00:00,2016,6,0
2016-08-08 00:00:00,2016,11,0
2016-08-08 00:00:00,2016,5,0
2016-08-08 00:00:00,2016,4,0
2016-08-08 00:00:00,2016,7,0
2016-08-08 00:00:00,2016,10,0
2016-08-08 00:00:00,2016,12,0
2016-08-08 00:00:00,2016,17,0
2016-08-08 00:00:00,2016,24,0
2016-08-08 00:00:00,2016,9,0
2016-08-08 00:00:00,2016,20,0
2016-08-09 00:00:00,2016,1,0
2016-08-09 00:00:00,2016,1,0
2016-08-09 00:00:00,2016,1,0
2016-08-09 00:00:00,2016,2,0
2016-08-09 00:00:00,2016,5,0
2016-08-09 00:00:00,2016,3,0
2016-08-09 00:00:00,2016,6,0
2016-08-09 00:00:00,2016,7,0
2016-08-09 00:00:00,2016,4,0
2016-08-09 00:00:00,2016,17,0
2016-08-09 00:00:00,2016,14,0
2016-08-09 00:00:00,2016,13,0
2016-08-09 00:00:00,2016,9,0
2016-08-09 00:00:00,2016,11,0
2016-08-09 00:00:00,2016,30,0
2016-08-09 00:00:00,2016,20,0
2016-08-09 00:00:00,2016,30,0
2016-08-09 00:00:00,2016,10,0
2016-08-09 00:00:00,2016,30,0
2016-08-10 00:00:00,2016,1,0
2016-08-10 00:00:00,2016,1,0
2016-08-10 00:00:00,2016,1,0
2016-08-10 00:00:00,2016,2,0
2016-08-10 00:00:00,2016,4,0
2016-08-10 00:00:00,2016,3,0
2016-08-10 00:00:00,2016,7,0
2016-08-10 00:00:00,2016,6,0
2016-08-10 00:00:00,2016,5,0
2016-08-10 00:00:00,2016,12,0
2016-08-10 00:00:00,2016,15,0
2016-08-10 00:00:00,2016,20,0
2016-08-10 00:00:00,2016,8,0
2016-08-10 00:00:00,2016,10,0
2016-08-10 00:00:00,2016,25,0
2016-08-10 00:00:00,2016,17,0
2016-08-11 00:00:00,2016,1,0
2016-08-11 00:00:00,2016,1,0
2016-08-11 00:00:00,2016,1,0
2016-08-11 00:00:00,2016,2,0
2016-08-11 00:00:00,2016,4,0
2016-08-11 00:00:00,2016,6,0
2016-08-11 00:00:00,2016,3,0
2016-08-11 00:00:00,2016,30,0
2016-08-11 00:00:00,2016,5,0
2016-08-11 00:00:00,2016,15,0
2016-08-11 00:00:00,2016,7,0
2016-08-11 00:00:00,2016,19,0
2016-08-11 00:00:00,2016,8,0
2016-08-11 00:00:00,2016,11,0
2016-08-11 00:00:00,2016,12,0
2016-08-11 00:00:00,2016,29,0
2016-08-11 00:00:00,2016,21,0
2016-08-11 00:00:00,2016,25,0
2016-08-12 00:00:00,2016,1,0
2016-08-12 00:00:00,2016,1,0
2016-08-12 00:00:00,2016,5,0
2016-08-12 00:00:00,2016,6,0
2016-08-12 00:00:00,2016,2,0
2016-08-12 00:00:00,2016,3,0
2016-08-12 00:00:00,2016,21,0
2016-08-12 00:00:00,2016,4,0
2016-08-12 00:00:00,2016,7,0
2016-08-12 00:00:00,2016,9,0
2016-08-12 00:00:00,2016,10,0
2016-08-12 00:00:00,2016,8,0
2016-08-12 00:00:00,2016,15,0
2016-08-12 00:00:00,2016,13,0
2016-08-12 00:00:00,2016,30,0
2016-08-12 00:00:00,2016,24,0
2016-08-12 00:00:00,2016,23,0
2016-09-01 00:00:00,2016,1,0
2016-09-01 00:00:00,2016,1,0
2016-09-01 00:00:00,2016,1,0
2016-09-01 00:00:00,2016,1,0
2016-09-01 00:00:00,2016,2,0
2016-09-01 00:00:00,2016,3,0
2016-09-01 00:00:00,2016,6,0
2016-09-01 00:00:00,2016,9,0
2016-09-01 00:00:00,2016,5,0
2016-09-01 00:00:00,2016,4,0
2016-09-01 00:00:00,2016,7,0
2016-09-01 00:00:00,2016,8,0
2016-09-01 00:00:00,2016,14,0
2016-09-01 00:00:00,2016,11,0
2016-09-01 00:00:00,2016,24,0
2016-09-01 00:00:00,2016,12,0
2016-09-01 00:00:00,2016,30,0
2016-09-02 00:00:00,2016,1,0
2016-09-02 00:00:00,2016,1,0
2016-09-02 00:00:00,2016,1,0
2016-09-02 00:00:00,2016,2,0
2016-09-02 00:00:00,2016,6,0
2016-09-02 00:00:00,2016,4,0
2016-09-02 00:00:00,2016,16,0
2016-09-02 00:00:00,2016,3,0
2016-09-02 00:00:00,2016,7,0
2016-09-02 00:00:00,2016,8,0
2016-09-02 00:00:00,2016,5,0
2016-09-02 00:00:00,2016,9,0
2016-09-02 00:00:00,2016,17,0
2016-09-02 00:00:00,2016,15,0
2016-09-02 00:00:00,2016,21,0
2016-09-02 00:00:00,2016,13,0
2016-09-02 00:00:00,2016,19,0
2016-09-02 00:00:00,2016,29,0
2016-09-02 00:00:00,2016,18,0
2016-09-03 00:00:00,2016,1,0
2016-09-03 00:00:00,2016,1,0
2016-09-03 00:00:00,2016,1,0
2016-09-03 00:00:00,2016,1,0
2016-09-03 00:00:00,2016,1,0
2016-09-03 00:00:00,2016,2,0
2016-09-03 00:00:00,2016,3,0
2016-09-03 00:00:00,2016,4,0
2016-09-03 00:00:00,2016,5,0
2016-09-03 00:00:00,2016,10,0
2016-09-03 00:00:00,2016,8,0
2016-09-03 00:00:00,2016,14,0
2016-09-03 00:00:00,2016,6,0
2016-09-03 00:00:00,2016,12,0
2016-09-03 00:00:00,2016,18,0
2016-09-03 00:00:00,2016,7,0
2016-09-04 00:00:00,2016,1,0
2016-09-04 00:00:00,2016,1,0
2016-09-04 00:00:00,2016,1,0
2016-09-04 00:00:00,2016,2,0
2016-09-04 00:00:00,2016,4,0
2016-09-04 00:00:00,2016,3,0
2016-09-04 00:00:00,2016,10,0
2016-09-04 00:00:00,2016,9,0
2016-09-04 00:00:00,2016,5,0
2016-09-04 00:00:00,2016,8,0
2016-09-04 00:00:00,2016,6,0
2016-09-04 00:00:00,2016,27,0
2016-09-04 00:00:00,2016,7,0
2016-09-04 00:00:00,2016,14,0
2016-09-04 00:00:00,2016,21,0
2016-09-04 00:00:00,2016,11,0
2016-09-05 00:00:00,2016,1,0
2016-09-05 00:00:00,2016,1,0
2016-09-05 00:00:00,2016,1,0
2016-09-05 00:00:00,2016,3,0
2016-09-05 00:00:00,2016,2,0
2016-09-05 00:00:00,2016,7,0
2016-09-05 00:00:00,2016,5,0
2016-09-05 00:00:00,2016,4,0
2016-09-05 00:00:00,2016,20,0
2016-09-05 00:00:00,2016,8,0
2016-09-05 00:00:00,2016,9,0
2016-09-05 00:00:00,2016,6,0
2016-09-05 00:00:00,2016,10,0
2016-09-05 00:00:00,2016,16,0
2016-09-05 00:00:00,2016,30,0
2016-09-05 00:00:00,2016,24,0
2016-09-05 00:00:00,2016,15,0
2016-09-06 00:00:00,2016,1,0
2016-09-06 00:00:00,2016,1,0
2016-09-06 00:00:00,2016,1,0
2016-09-06 00:00:00,2016,2,0
2016-09-06 00:00:00,2016,3,0
2016-09-06 00:00:00,2016,4,0
2016-09-06 00:00:00,2016,9,0
2016-09-06 00:00:00,2016,6,0
2016-09-06 00:00:00,2016,17,0
2016-09-06 00:00:00,2016,5,0
2016-09-06 00:00:00,2016,14,0
2016-09-06 00:00:00,2016,18,0
2016-09-06 00:00:00,2016,8,0
2016-09-06 00:00:00,2016,7,0
2016-09-06 00:00:00,2016,24,0
2016-09-06 00:00:00,2016,13,0
2016-09-06 00:00:00,2016,26,0
2016-09-06 00:00:00,2016,11,0
2016-09-06 00:00:00,2016,20,0
2016-09-06 00:00:00,2016,28,0
2016-09-06 00:00:00,2016,15,0
2016-09-07 00:00:00,2016,1,0
2016-09-07 00:00:00,2016,1,0
2016-09-07 00:00:00,2016,1,0
2016-09-07 00:00:00,2016,3,0
2016-09-07 00:00:00,2016,2,0
2016-09-07 00:00:00,2016,6,0
2016-09-07 00:00:00,2016,9,0
2016-09-07 00:00:00,2016,4,0
2016-09-07 00:00:00,2016,5,0
2016-09-07 00:00:00,2016,7,0
2016-09-07 00:00:00,2016,10,0
2016-09-07 00:00:00,2016,16,0
2016-09-07 00:00:00,2016,20,0
2016-09-07 00:00:00,2016,13,0
2016-09-07 00:00:00,2016,22,0
2016-09-07 00:00:00,2016,18,0
2016-09-08 00:00:00,2016,1,0
2016-09-08 00:00:00,2016,1,0
2016-09-08 00:00:00,2016,1,0
2016-09-08 00:00:00,2016,5,0
2016-09-08 00:00:00,2016,3,0
2016-09-08 00:00:00,2016,4,0
2016-09-08 00:00:00,2016,2,0
2016-09-08 00:00:00,2016,8,0
2016-09-08 00:00:00,2016,6,0
2016-09-08 00:00:00,2016,7,0
2016-09-08 00:00:00,2016,14,0
2016-09-08 00:00:00,2016,24,0
2016-09-08 00:00:00,2016,10,0
2016-09-08 00:00:00,2016,28,0
2016-09-08 00:00:00,2016,15,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,1,0
2016-09-09 00:00:00,2016,2,0
2016-09-09 00:00:00,2016,3,0
2016-09-09 00:00:00,2016,4,0
2016-09-09 00:00:00,2016,7,0
2016-09-09 00:00:00,2016,11,0
2016-09-09 00:00:00,2016,9,0
2016-09-09 00:00:00,2016,6,0
2016-09-09 00:00:00,2016,16,0
2016-09-09 00:00:00,2016,21,0
2016-09-09 00:00:00,2016,24,0
2016-09-10 00:00:00,2016,1,0
2016-09-10 00:00:00,2016,1,0
2016-09-10 00:00:00,2016,5,0
2016-09-10 00:00:00,2016,4,0
2016-09-10 00:00:00,2016,3,0
2016-09-10 00:00:00,2016,6,0
2016-09-10 00:00:00,2016,2,0
2016-09-10 00:00:00,2016,8,0
2016-09-10 00:00:00,2016,7,0
2016-09-10 00:00:00,2016,9,0
2016-09-10 00:00:00,2016,12,0
2016-09-10 00:00:00,2016,13,0
2016-09-10 00:00:00,2016,23,0
2016-09-10 00:00:00,2016,15,0
2016-09-10 00:00:00,2016,20,0
2016-09-10 00:00:00,2016,30,0
2016-09-10 00:00:00,2016,30,0
2016-09-10 00:00:00,2016,28,0
2016-09-11 00:00:00,2016,1,0
2016-09-11 00:00:00,2016,1,0
2016-09-11 00:00:00,2016,1,0
2016-09-11 00:00:00,2016,2,0
2016-09-11 00:00:00,2016,7,0
2016-09-11 00:00:00,2016,6,0
2016-09-11 00:00:00,2016,24,0
2016-09-11 00:00:00,2016,5,0
2016-09-11 00:00:00,2016,3,0
2016-09-11 00:00:00,2016,8,0
2016-09-11 00:00:00,2016,12,0
2016-09-11 00:00:00,2016,4,0
2016-09-11 00:00:00,2016,23,0
2016-09-11 00:00:00,2016,13,0
2016-09-11 00:00:00,2016,9,0
2016-09-11 00:00:00,2016,20,0
2016-09-11 00:00:00,2016,16,0
2016-09-11 00:00:00,2016,29,0
2016-09-11 00:00:00,2016,17,0
2016-09-12 00:00:00,2016,1,0
2016-09-12 00:00:00,2016,1,0
2016-09-12 00:00:00,2016,1,0
2016-09-12 00:00:00,2016,2,0
2016-09-12 00:00:00,2016,4,0
2016-09-12 00:00:00,2016,3,0
2016-09-12 00:00:00,2016,7,0
2016-09-12 00:00:00,2016,8,0
2016-09-12 00:00:00,2016,5,0
2016-09-12 00:00:00,2016,9,0
2016-09-12 00:00:00,2016,21,0
2016-09-12 00:00:00,2016,6,0
2016-10-01 00:00:00,2016,1,0
2016-10-01 00:00:00,2016,1,0
2016-10-01 00:00:00,2016,11,0
2016-10-01 00:00:00,2016,3,0
2016-10-01 00:00:00,2016,8,0
2016-10-01 00:00:00,2016,5,0
2016-10-01 00:00:00,2016,2,0
2016-10-01 00:00:00,2016,19,0
2016-10-01 00:00:00,2016,6,0
2016-10-01 00:00:00,2016,9,0
2016-10-01 00:00:00,2016,4,0
2016-10-01 00:00:00,2016,16,0
2016-10-01 00:00:00,2016,18,0
2016-10-01 00:00:00,2016,27,0
2016-10-01 00:00:00,2016,10,0
2016-10-01 00:00:00,2016,26,0
2016-10-01 00:00:00,2016,12,0
2016-10-02 00:00:00,2016,1,0
2016-10-02 00:00:00,2016,1,0
2016-10-02 00:00:00,2016,1,0
2016-10-02 00:00:00,2016,2,0
2016-10-02 00:00:00,2016,4,0
2016-10-02 00:00:00,2016,3,0
2016-10-02 00:00:00,2016,9,0
2016-10-02 00:00:00,2016,17,0
2016-10-02 00:00:00,2016,5,0
2016-10-02 00:00:00,2016,7,0
2016-10-02 00:00:00,2016,12,0
2016-10-02 00:00:00,2016,8,0
2016-10-02 00:00:00,2016,10,0
2016-10-02 00:00:00,2016,21,0
2016-10-02 00:00:00,2016,11,0
2016-10-02 00:00:00,2016,6,0
2016-10-02 00:00:00,2016,14,0
2016-10-02 00:00:00,2016,13,0
2016-10-02 00:00:00,2016,30,0
2016-10-02 00:00:00,2016,26,0
2016-10-03 00:00:00,2016,1,0
2016-10-03 00:00:00,2016,1,0
2016-10-03 00:00:00,2016,1,0
2016-10-03 00:00:00,2016,2,0
2016-10-03 00:00:00,2016,3,0
2016-10-03 00:00:00,2016,4,0
2016-10-03 00:00:00,2016,5,0
2016-10-03 00:00:00,2016,6,0
2016-10-03 00:00:00,2016,10,0
2016-10-03 00:00:00,2016,12,0
2016-10-03 00:00:00,2016,15,0
2016-10-03 00:00:00,2016,8,0
2016-10-03 00:00:00,2016,16,0
2016-10-03 00:00:00,2016,27,0
2016-10-03 00:00:00,2016,9,0
2016-10-03 00:00:00,2016,25,0
2016-10-03 00:00:00,2016,26,0
2016-10-04 00:00:00,2016,1,0
2016-10-04 00:00:00,2016,1,0
2016-10-04 00:00:00,2016,1,0
2016-10-04 00:00:00,2016,2,0
2016-10-04 00:00:00,2016,7,0
2016-10-04 00:00:00,2016,4,0
2016-10-04 00:00:00,2016,13,0
2016-10-04 00:00:00,2016,3,0
2016-10-04 00:00:00,2016,6,0
2016-10-04 00:00:00,2016,5,0
2016-10-04 00:00:00,2016,12,0
2016-10-04 00:00:00,2016,9,0
2016-10-04 00:00:00,2016,10,0
2016-10-04 00:00:00,2016,16,0
2016-10-04 00:00:00,2016,30,0
2016-10-04 00:00:00,2016,17,0
2016-10-04 00:00:00,2016,23,0
2016-10-04 00:00:00,2016,20,0
2016-10-05 00:00:00,2016,1,0
2016-10-05 00:00:00,2016,1,0
2016-10-05 00:00:00,2016,1,0
2016-10-05 00:00:00,2016,3,0
2016-10-05 00:00:00,2016,7,0
2016-10-05 00:00:00,2016,13,0
2016-10-05 00:00:00,2016,2,0
2016-10-05 00:00:00,2016,21,0
2016-10-05 00:00:00,2016,4,0
2016-10-05 00:00:00,2016,10,0
2016-10-05 00:00:00,2016,14,0
2016-10-05 00:00:00,2016,8,0
2016-10-05 00:00:00,2016,5,0
2016-10-05 00:00:00,2016,6,0
2016-10-05 00:00:00,2016,17,0
2016-10-05 00:00:00,2016,9,0
2016-10-05 00:00:00,2016,20,0
2016-10-05 00:00:00,2016,30,0
2016-10-05 00:00:00,2016,11,0
2016-10-05 00:00:00,2016,12,0
2016-10-05 00:00:00,2016,18,0
2016-10-06 00:00:00,2016,1,0
2016-10-06 00:00:00,2016,1,0
2016-10-06 00:00:00,2016,1,0
2016-10-06 00:00:00,2016,2,0
2016-10-06 00:00:00,2016,3,0
2016-10-06 00:00:00,2016,4,0
2016-10-06 00:00:00,2016,5,0
2016-10-06 00:00:00,2016,6,0
2016-10-06 00:00:00,2016,7,0
2016-10-06 00:00:00,2016,11,0
2016-10-06 00:00:00,2016,8,0
2016-10-06 00:00:00,2016,16,0
2016-10-06 00:00:00,2016,15,0
2016-10-07 00:00:00,2016,1,0
2016-10-07 00:00:00,2016,1,0
2016-10-07 00:00:00,2016,2,0
2016-10-07 00:00:00,2016,3,0
2016-10-07 00:00:00,2016,4,0
2016-10-07 00:00:00,2016,5,0
2016-10-07 00:00:00,2016,7,0
2016-10-07 00:00:00,2016,18,0
2016-10-07 00:00:00,2016,8,0
2016-10-07 00:00:00,2016,6,0
2016-10-07 00:00:00,2016,12,0
2016-10-07 00:00:00,2016,25,0
2016-10-07 00:00:00,2016,17,0
2016-10-07 00:00:00,2016,30,0
2016-10-07 00:00:00,2016,11,0
2016-10-07 00:00:00,2016,9,0
2016-10-07 00:00:00,2016,26,0
2016-10-07 00:00:00,2016,15,0
2016-10-08 00:00:00,2016,1,0
2016-10-08 00:00:00,2016,1,0
2016-10-08 00:00:00,2016,2,0
2016-10-08 00:00:00,2016,3,0
2016-10-08 00:00:00,2016,13,0
2016-10-08 00:00:00,2016,6,0
2016-10-08 00:00:00,2016,7,0
2016-10-08 00:00:00,2016,4,0
2016-10-08 00:00:00,2016,5,0
2016-10-08 00:00:00,2016,11,0
2016-10-08 00:00:00,2016,10,0
2016-10-08 00:00:00,2016,12,0
2016-10-08 00:00:00,2016,18,0
2016-10-08 00:00:00,2016,29,0
2016-10-08 00:00:00,2016,8,0
2016-10-08 00:00:00,2016,21,0
2016-10-08 00:00:00,2016,14,0
2016-10-09 00:00:00,2016,1,0
2016-10-09 00:00:00,2016,1,0
2016-10-09 00:00:00,2016,1,0
2016-10-09 00:00:00,2016,1,0
2016-10-09 00:00:00,2016,2,0
2016-10-09 00:00:00,2016,3,0
2016-10-09 00:00:00,2016,8,0
2016-10-09 00:00:00,2016,5,0
2016-10-09 00:00:00,2016,6,0
2016-10-09 00:00:00,2016,4,0
2016-10-09 00:00:00,2016,10,0
2016-10-09 00:00:00,2016,9,0
2016-10-09 00:00:00,2016,12,0
2016-10-09 00:00:00,2016,19,0
2016-10-09 00:00:00,2016,23,0
2016-10-09 00:00:00,2016,16,0
2016-10-09 00:00:00,2016,7,0
2016-10-09 00:00:00,2016,30,0
2016-10-09 00:00:00,2016,30,0
2016-10-10 00:00:00,2016,1,0
2016-10-10 00:00:00,2016,1,0
2016-10-10 00:00:00,2016,2,0
2016-10-10 00:00:00,2016,3,0
2016-10-10 00:00:00,2016,5,0
2016-10-10 00:00:00,2016,17,0
2016-10-10 00:00:00,2016,6,0
2016-10-10 00:00:00,2016,7,0
2016-10-10 00:00:00,2016,12,0
2016-10-10 00:00:00,2016,4,0
2016-10-10 00:00:00,2016,13,0
2016-10-10 00:00:00,2016,11,0
2016-10-10 00:00:00,2016,28,0
2016-10-10 00:00:00,2016,9,0
2016-10-10 00:00:00,2016,14,0
2016-10-10 00:00:00,2016,30,0
2016-10-10 00:00:00,2016,8,0
2016-10-10 00:00:00,2016,19,0
2016-10-11 00:00:00,2016,1,0
2016-10-11 00:00:00,2016,1,0
2016-10-11 00:00:00,2016,1,0
2016-10-11 00:00:00,2016,1,0
2016-10-11 00:00:00,2016,2,0
2016-10-11 00:00:00,2016,3,0
2016-10-11 00:00:00,2016,5,0
2016-10-11 00:00:00,2016,10,0
2016-10-11 00:00:00,2016,7,0
2016-10-11 00:00:00,2016,20,0
2016-10-11 00:00:00,2016,12,0
2016-10-11 00:00:00,2016,4,0
2016-10-11 00:00:00,2016,11,0
2016-10-11 00:00:00,2016,19,0
2016-10-11 00:00:00,2016,6,0
2016-10-11 00:00:00,2016,18,0
2016-10-11 00:00:00,2016,13,0
2016-10-11 00:00:00,2016,21,0
2016-10-11 00:00:00,2016,30,0
2016-10-11 00:00:00,2016,23,0
2016-10-11 00:00:00,2016,30,0
2016-10-12 00:00:00,2016,1,0
2016-10-12 00:00:00,2016,1,0
2016-10-12 00:00:00,2016,1,0
2016-10-12 00:00:00,2016,2,0
2016-10-12 00:00:00,2016,4,0
2016-10-12 00:00:00,2016,8,0
2016-10-12 00:00:00,2016,3,0
2016-10-12 00:00:00,2016,7,0
2016-10-12 00:00:00,2016,6,0
2016-10-12 00:00:00,2016,5,0
2016-10-12 00:00:00,2016,11,0
2016-10-12 00:00:00,2016,17,0
2016-10-12 00:00:00,2016,21,0
2016-10-12 00:00:00,2016,24,0
2016-10-12 00:00:00,2016,22,0
2016-11-01 00:00:00,2016,1,0
2016-11-01 00:00:00,2016,1,0
2016-11-01 00:00:00,2016,2,0
2016-11-01 00:00:00,2016,3,0
2016-11-01 00:00:00,2016,4,0
2016-11-01 00:00:00,2016,30,0
2016-11-01 00:00:00,2016,6,0
2016-11-01 00:00:00,2016,5,0
2016-11-01 00:00:00,2016,7,0
2016-11-01 00:00:00,2016,14,0
2016-11-01 00:00:00,2016,12,0
2016-11-01 00:00:00,2016,21,0
2016-11-01 00:00:00,2016,15,0
2016-11-01 00:00:00,2016,30,0
2016-11-01 00:00:00,2016,8,0
2016-11-01 00:00:00,2016,19,0
2016-11-02 00:00:00,2016,1,0
2016-11-02 00:00:00,2016,1,0
2016-11-02 00:00:00,2016,1,0
2016-11-02 00:00:00,2016,1,0
2016-11-02 00:00:00,2016,2,0
2016-11-02 00:00:00,2016,3,0
2016-11-02 00:00:00,2016,8,0
2016-11-02 00:00:00,2016,5,0
2016-11-02 00:00:00,2016,18,0
2016-11-02 00:00:00,2016,4,0
2016-11-02 00:00:00,2016,10,0
2016-11-02 00:00:00,2016,13,0
2016-11-02 00:00:00,2016,23,0
2016-11-02 00:00:00,2016,6,0
2016-11-02 00:00:00,2016,11,0
2016-11-02 00:00:00,2016,9,0
2016-11-02 00:00:00,2016,15,0
2016-11-02 00:00:00,2016,26,0
2016-11-02 00:00:00,2016,16,0
2016-11-02 00:00:00,2016,24,0
2016-11-03 00:00:00,2016,1,0
2016-11-03 00:00:00,2016,1,0
2016-11-03 00:00:00,2016,1,0
2016-11-03 00:00:00,2016,2,0
2016-11-03 00:00:00,2016,3,0
2016-11-03 00:00:00,2016,4,0
2016-11-03 00:00:00,2016,5,0
2016-11-03 00:00:00,2016,6,0
2016-11-03 00:00:00,2016,7,0
2016-11-03 00:00:00,2016,10,0
2016-11-03 00:00:00,2016,12,0
2016-11-03 00:00:00,2016,19,0
2016-11-04 00:00:00,2016,1,0
2016-11-04 00:00:00,2016,1,0
2016-11-04 00:00:00,2016,2,0
2016-11-04 00:00:00,2016,3,0
2016-11-04 00:00:00,2016,5,0
2016-11-04 00:00:00,2016,12,0
2016-11-04 00:00:00,2016,4,0
2016-11-04 00:00:00,2016,10,0
2016-11-04 00:00:00,2016,11,0
2016-11-04 00:00:00,2016,6,0
2016-11-04 00:00:00,2016,7,0
2016-11-04 00:00:00,2016,22,0
2016-11-04 00:00:00,2016,16,0
2016-11-04 00:00:00,2016,30,0
2016-11-05 00:00:00,2016,1,0
2016-11-05 00:00:00,2016,1,0
2016-11-05 00:00:00,2016,1,0
2016-11-05 00:00:00,2016,2,0
2016-11-05 00:00:00,2016,5,0
2016-11-05 00:00:00,2016,4,0
2016-11-05 00:00:00,2016,12,0
2016-11-05 00:00:00,2016,3,0
2016-11-05 00:00:00,2016,7,0
2016-11-05 00:00:00,2016,9,0
2016-11-05 00:00:00,2016,15,0
2016-11-05 00:00:00,2016,6,0
2016-11-05 00:00:00,2016,11,0
2016-11-05 00:00:00,2016,13,0
2016-11-05 00:00:00,2016,20,0
2016-11-05 00:00:00,2016,30,0
2016-11-05 00:00:00,2016,8,0
2016-11-05 00:00:00,2016,19,0
2016-11-05 00:00:00,2016,10,0
2016-11-05 00:00:00,2016,26,0
2016-11-06 00:00:00,2016,1,0
2016-11-06 00:00:00,2016,1,0
2016-11-06 00:00:00,2016,3,0
2016-11-06 00:00:00,2016,2,0
2016-11-06 00:00:00,2016,5,0
2016-11-06 00:00:00,2016,7,0
2016-11-06 00:00:00,2016,8,0
2016-11-06 00:00:00,2016,4,0
2016-11-06 00:00:00,2016,15,0
2016-11-06 00:00:00,2016,18,0
2016-11-06 00:00:00,2016,10,0
2016-11-06 00:00:00,2016,22,0
2016-11-06 00:00:00,2016,17,0
2016-11-07 00:00:00,2016,1,0
2016-11-07 00:00:00,2016,1,0
2016-11-07 00:00:00,2016,1,0
2016-11-07 00:00:00,2016,2,0
2016-11-07 00:00:00,2016,1,0
2016-11-07 00:00:00,2016,3,0
2016-11-07 00:00:00,2016,4,0
2016-11-07 00:00:00,2016,8,0
2016-11-07 00:00:00,2016,10,0
2016-11-07 00:00:00,2016,6,0
2016-11-07 00:00:00,2016,9,0
2016-11-07 00:00:00,2016,7,0
2016-11-07 00:00:00,2016,5,0
2016-11-07 00:00:00,2016,14,0
2016-11-07 00:00:00,2016,17,0
2016-11-07 00:00:00,2016,30,0
2016-11-07 00:00:00,2016,11,0
2016-11-07 00:00:00,2016,24,0
2016-11-08 00:00:00,2016,1,0
2016-11-08 00:00:00,2016,1,0
2016-11-08 00:00:00,2016,2,0
2016-11-08 00:00:00,2016,3,0
2016-11-08 00:00:00,2016,4,0
2016-11-08 00:00:00,2016,5,0
2016-11-08 00:00:00,2016,7,0
2016-11-08 00:00:00,2016,11,0
2016-11-08 00:00:00,2016,12,0
2016-11-08 00:00:00,2016,17,0
2016-11-08 00:00:00,2016,30,0
2016-11-08 00:00:00,2016,8,0
2016-11-08 00:00:00,2016,22,0
2016-11-08 00:00:00,2016,6,0
2016-11-08 00:00:00,2016,19,0
2016-11-09 00:00:00,2016,1,0
2016-11-09 00:00:00,2016,1,0
2016-11-09 00:00:00,2016,2,0
2016-11-09 00:00:00,2016,3,0
2016-11-09 00:00:00,2016,4,0
2016-11-09 00:00:00,2016,10,0
2016-11-09 00:00:00,2016,5,0
2016-11-09 00:00:00,2016,6,0
2016-11-09 00:00:00,2016,7,0
2016-11-09 00:00:00,2016,8,0
2016-11-09 00:00:00,2016,9,0
2016-11-09 00:00:00,2016,19,0
2016-11-09 00:00:00,2016,26,0
2016-11-10 00:00:00,2016,1,0
2016-11-10 00:00:00,2016,1,0
2016-11-10 00:00:00,2016,2,0
2016-11-10 00:00:00,2016,10,0
2016-11-10 00:00:00,2016,5,0
2016-11-10 00:00:00,2016,4,0
2016-11-10 00:00:00,2016,21,0
2016-11-10 00:00:00,2016,3,0
2016-11-10 00:00:00,2016,6,0
2016-11-10 00:00:00,2016,12,0
2016-11-10 00:00:00,2016,7,0
2016-11-10 00:00:00,2016,15,0
2016-11-10 00:00:00,2016,20,0
2016-11-10 00:00:00,2016,25,0
2016-11-10 00:00:00,2016,17,0
2016-11-10 00:00:00,2016,24,0
2016-11-10 00:00:00,2016,29,0
2016-11-11 00:00:00,2016,1,0
2016-11-11 00:00:00,2016,1,0
2016-11-11 00:00:00,2016,1,0
2016-11-11 00:00:00,2016,1,0
2016-11-11 00:00:00,2016,1,0
2016-11-11 00:00:00,2016,2,0
2016-11-11 00:00:00,2016,5,0
2016-11-11 00:00:00,2016,4,0
2016-11-11 00:00:00,2016,9,0
2016-11-11 00:00:00,2016,3,0
2016-11-11 00:00:00,2016,7,0
2016-11-11 00:00:00,2016,8,0
2016-11-11 00:00:00,2016,6,0
2016-11-11 00:00:00,2016,26,0
2016-11-11 00:00:00,2016,10,0
2016-11-12 00:00:00,2016,1,0
2016-11-12 00:00:00,2016,1,0
2016-11-12 00:00:00,2016,1,0
2016-11-12 00:00:00,2016,2,0
2016-11-12 00:00:00,2016,3,0
2016-11-12 00:00:00,2016,4,0
2016-11-12 00:00:00,2016,6,0
2016-11-12 00:00:00,2016,7,0
